Group;  in;  out; indef; in/out;  in-out/in+out; hub_ranks; auth_ranks
Hyp; 193; 172; 2; 1.1221; 0.057534; 0.0033006; 0.0033589
Hyp; 128; 110; 1; 1.1636; 0.07563; 0.0024574; 0.0027133
Hyp; 45; 46; 1; 0.97826; -0.010989; 0.0012369; 0.001079
Hyp; 309; 347; 0; 0.89049; -0.057927; 0.0037978; 0.0033614
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 252; 220; 0; 1.1455; 0.067797; 0.0034154; 0.0037106
Hyp; 787; 927; 2; 0.84898; -0.08168; 0.0048982; 0.0046589
Hyp; 250; 251; 1; 0.99602; -0.001996; 0.0036081; 0.0036057
Hyp; 109; 85; 0; 1.2824; 0.12371; 0.0019985; 0.0025461
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 149; 88; 0; 1.6932; 0.25738; 0.0020498; 0.0029382
Hyp; 43; 70; 0; 0.61429; -0.23894; 0.0017684; 0.0010924
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 355; 339; 2; 1.0472; 0.023055; 0.0040227; 0.0042533
Hyp; 220; 190; 0; 1.1579; 0.073171; 0.0032657; 0.0036343
Hyp; 455; 362; 1; 1.2569; 0.11383; 0.0041491; 0.0045324
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 81; 100; 0; 0.81; -0.10497; 0.0021452; 0.0017442
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 153; 134; 0; 1.1418; 0.066202; 0.0025915; 0.003003
Hyp; 134; 132; 0; 1.0152; 0.0075188; 0.0027185; 0.0027948
Hyp; 139; 138; 0; 1.0072; 0.0036101; 0.0028545; 0.0030037
Hyp; 196; 137; 0; 1.4307; 0.17718; 0.0026001; 0.0032612
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 10; 29; 0; 0.34483; -0.48718; 0.00074156; 0.00023971
Hyp; 23; 25; 0; 0.92; -0.041667; 0.0006193; 0.00061231
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 302; 252; 0; 1.1984; 0.090253; 0.0036461; 0.0039173
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 98; 99; 0; 0.9899; -0.0050761; 0.0020455; 0.0021101
Hyp; 150; 119; 1; 1.2605; 0.11524; 0.0021924; 0.0026646
Hyp; 115; 75; 0; 1.5333; 0.21053; 0.0017714; 0.0025155
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 376; 328; 1; 1.1463; 0.068182; 0.0040994; 0.0042401
Hyp; 25; 73; 0; 0.34247; -0.4898; 0.0017674; 0.00063187
Hyp; 45; 44; 0; 1.0227; 0.011236; 0.00095208; 0.0010746
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 214; 183; 0; 1.1694; 0.078086; 0.0026531; 0.0033621
Hyp; 368; 457; 1; 0.80525; -0.10788; 0.0044255; 0.0043727
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 191; 132; 0; 1.447; 0.18266; 0.0023066; 0.0032874
Hyp; 632; 1143; 1; 0.55293; -0.28789; 0.0051075; 0.0044124
Hyp; 479; 390; 0; 1.2282; 0.10242; 0.0036834; 0.0045088
Hyp; 32; 23; 0; 1.3913; 0.16364; 0.00055194; 0.00085315
Hyp; 85; 79; 0; 1.0759; 0.036585; 0.00159; 0.0018368
Hyp; 84; 143; 1; 0.58741; -0.25991; 0.0026409; 0.0018914
Hyp; 398; 355; 0; 1.1211; 0.057105; 0.0034068; 0.0036981
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 9; 31; 0; 0.29032; -0.55; 0.0007722; 0.00022386
Hyp; 211; 228; 0; 0.92544; -0.038724; 0.0031302; 0.0031989
Hyp; 62; 60; 0; 1.0333; 0.016393; 0.0014376; 0.0013552
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 129; 121; 0; 1.0661; 0.032; 0.0022102; 0.0022409
Hyp; 200; 126; 0; 1.5873; 0.22699; 0.0025025; 0.003637
Hyp; 156; 118; 0; 1.322; 0.13869; 0.0024089; 0.0030647
Hyp; 278; 302; 0; 0.92053; -0.041379; 0.0040695; 0.0039206
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 228; 191; 0; 1.1937; 0.088305; 0.0030548; 0.0031728
Hyp; 51; 31; 0; 1.6452; 0.2439; 0.0008135; 0.0012561
Hyp; 82; 83; 0; 0.98795; -0.0060606; 0.0019576; 0.0019319
Hyp; 84; 63; 0; 1.3333; 0.14286; 0.0014774; 0.0017545
Hyp; 187; 217; 0; 0.86175; -0.074257; 0.0028751; 0.0026422
Hyp; 298; 202; 0; 1.4752; 0.192; 0.0033623; 0.0039883
Hyp; 89; 77; 0; 1.1558; 0.072289; 0.0015807; 0.0018127
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 295; 232; 0; 1.2716; 0.11954; 0.0030851; 0.0035024
Hyp; 274; 203; 0; 1.3498; 0.14885; 0.0029816; 0.0035264
Hyp; 202; 193; 1; 1.0466; 0.022785; 0.0030304; 0.0032364
Hyp; 135; 127; 1; 1.063; 0.030534; 0.0022848; 0.0025395
Hyp; 27; 46; 0; 0.58696; -0.26027; 0.0011593; 0.00070762
Hyp; 237; 276; 3; 0.8587; -0.076023; 0.0035488; 0.0031113
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 80; 67; 0; 1.194; 0.088435; 0.0014462; 0.0016734
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 456; 428; 1; 1.0654; 0.031674; 0.0041139; 0.0042094
Hyp; 62; 55; 0; 1.1273; 0.059829; 0.0012415; 0.0014189
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 128; 136; 0; 0.94118; -0.030303; 0.0027833; 0.0025392
Hyp; 456; 320; 0; 1.425; 0.17526; 0.0036122; 0.0043566
Hyp; 45; 27; 0; 1.6667; 0.25; 0.0006114; 0.0011329
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 20; 5; 0; 4; 0.6; 0.00012797; 0.00048271
Hyp; 855; 787; 0; 1.0864; 0.041413; 0.0047666; 0.0049062
Hyp; 203; 179; 0; 1.1341; 0.062827; 0.0031008; 0.0032656
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 20; 21; 0; 0.95238; -0.02439; 0.0005261; 0.00052256
Hyp; 60; 60; 0; 1; 0; 0.0013034; 0.0014561
Hyp; 66; 59; 0; 1.1186; 0.056; 0.0013701; 0.0014572
Hyp; 121; 122; 0; 0.9918; -0.0041152; 0.0020724; 0.0020174
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 202; 207; 0; 0.97585; -0.012225; 0.0030424; 0.0032066
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 135; 111; 0; 1.2162; 0.097561; 0.002066; 0.0025149
Hyp; 56; 29; 0; 1.931; 0.31765; 0.00072346; 0.0014012
Hyp; 349; 254; 0; 1.374; 0.15755; 0.0032882; 0.0040777
Hyp; 280; 216; 0; 1.2963; 0.12903; 0.0030581; 0.0036543
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 35; 31; 0; 1.129; 0.060606; 0.00081979; 0.00098738
Hyp; 284; 320; 1; 0.8875; -0.059603; 0.0034327; 0.0030441
Hyp; 106; 86; 0; 1.2326; 0.10417; 0.0017015; 0.0021851
Hyp; 129; 130; 0; 0.99231; -0.003861; 0.0023103; 0.002356
Hyp; 52; 88; 0; 0.59091; -0.25714; 0.0019667; 0.0013458
Hyp; 135; 123; 0; 1.0976; 0.046512; 0.0022659; 0.0023082
Hyp; 99; 90; 1; 1.1; 0.047619; 0.0018416; 0.0019208
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 60; 69; 0; 0.86957; -0.069767; 0.0015063; 0.00149
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 48; 61; 1; 0.78689; -0.11927; 0.0013344; 0.0011898
Hyp; 245; 233; 0; 1.0515; 0.025105; 0.0030319; 0.0029915
Hyp; 680; 561; 0; 1.2121; 0.09589; 0.0045595; 0.0047752
Hyp; 289; 275; 1; 1.0509; 0.024823; 0.003333; 0.0034019
Hyp; 373; 302; 0; 1.2351; 0.10519; 0.003448; 0.0038708
Hyp; 67; 79; 0; 0.8481; -0.082192; 0.001631; 0.0015433
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 28; 47; 0; 0.59574; -0.25333; 0.0011007; 0.00077293
Hyp; 191; 170; 0; 1.1235; 0.058172; 0.0027066; 0.0028467
Hyp; 75; 98; 1; 0.76531; -0.13295; 0.0018716; 0.0015783
Hyp; 467; 456; 0; 1.0241; 0.011918; 0.0042528; 0.0042537
Hyp; 181; 209; 0; 0.86603; -0.071795; 0.0028013; 0.002768
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 174; 148; 0; 1.1757; 0.080745; 0.0024919; 0.0028053
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 37; 41; 0; 0.90244; -0.051282; 0.00097548; 0.0010569
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 27; 31; 0; 0.87097; -0.068966; 0.00073615; 0.00067195
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 808; 892; 0; 0.90583; -0.049412; 0.0050396; 0.0048283
Hyp; 30; 42; 0; 0.71429; -0.16667; 0.0010384; 0.00081854
Hyp; 517; 507; 2; 1.0197; 0.0097656; 0.0044315; 0.0043863
Hyp; 325; 374; 0; 0.86898; -0.0701; 0.0038806; 0.0034924
Hyp; 185; 202; 0; 0.91584; -0.043928; 0.0032739; 0.0030591
Hyp; 533; 451; 0; 1.1818; 0.083333; 0.0043183; 0.0044079
Hyp; 35; 24; 0; 1.4583; 0.18644; 0.00060755; 0.00082112
Hyp; 0; 0; 0; inf; inf; 0.002611; 0.002611
Hyp; 225; 166; 0; 1.3554; 0.1509; 0.0028668; 0.0034376
Hyp; 509; 487; 0; 1.0452; 0.022088; 0.0044336; 0.004347
Hyp; 57; 100; 1; 0.57; -0.27389; 0.0019944; 0.0012007
Hyp; 191; 180; 0; 1.0611; 0.02965; 0.0026034; 0.0025989
Hyp; 160; 118; 0; 1.3559; 0.15108; 0.0022428; 0.0026019
Hyp; 722; 809; 2; 0.89246; -0.056826; 0.0045617; 0.0044136
Hyp; 517; 649; 0; 0.79661; -0.11321; 0.0047251; 0.0042838
Hyp; 56; 45; 0; 1.2444; 0.10891; 0.00071062; 0.00093373
Hyp; 907; 1005; 0; 0.90249; -0.051255; 0.0039497; 0.0038767
Hyp; 837; 1014; 1; 0.82544; -0.095624; 0.0039923; 0.0038476
Hyp; 331; 331; 0; 1; 0; 0.0028878; 0.0029011
Hyp; 642; 615; 3; 1.0439; 0.02148; 0.0035087; 0.0036168
Hyp; 495; 604; 0; 0.81954; -0.099181; 0.0035641; 0.0031826
Hyp; 55; 78; 0; 0.70513; -0.17293; 0.0011564; 0.00091142
Hyp; 425; 570; 2; 0.74561; -0.14573; 0.0036496; 0.0030473
Hyp; 833; 944; 0; 0.88242; -0.062465; 0.0039026; 0.0037899
Hyp; 995; 1035; 0; 0.96135; -0.019704; 0.0039503; 0.0038104
Hyp; 266; 227; 0; 1.1718; 0.079108; 0.0023239; 0.0025294
Hyp; 155; 103; 0; 1.5049; 0.20155; 0.0014835; 0.001995
Hyp; 1333; 1197; 3; 1.1136; 0.053755; 0.003934; 0.0040411
Hyp; 152; 126; 1; 1.2063; 0.093525; 0.0016631; 0.0020188
Hyp; 1659; 1792; 6; 0.92578; -0.03854; 0.0041403; 0.0040895
Hyp; 395; 282; 0; 1.4007; 0.16691; 0.0027552; 0.0032123
Hyp; 625; 574; 2; 1.0889; 0.042535; 0.0033862; 0.0035652
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 60; 66; 0; 0.90909; -0.047619; 0.0010249; 0.00096918
Hyp; 301; 251; 0; 1.1992; 0.09058; 0.0023852; 0.0027277
Hyp; 326; 300; 1; 1.0867; 0.041534; 0.0028003; 0.0029256
Hyp; 179; 201; 0; 0.89055; -0.057895; 0.0021039; 0.0020829
Hyp; 174; 195; 1; 0.89231; -0.056911; 0.002137; 0.0020075
Hyp; 37; 21; 0; 1.7619; 0.27586; 0.00031387; 0.00053046
Hyp; 76; 72; 0; 1.0556; 0.027027; 0.0010605; 0.001125
Hyp; 298; 361; 0; 0.82548; -0.095599; 0.0029997; 0.0026888
Hyp; 672; 413; 0; 1.6271; 0.23871; 0.0029579; 0.0036973
Hyp; 757; 712; 0; 1.0632; 0.030633; 0.0037671; 0.0036589
Hyp; 78; 129; 0; 0.60465; -0.24638; 0.0017416; 0.0011152
Hyp; 158; 146; 0; 1.0822; 0.039474; 0.0019201; 0.0021263
Hyp; 1035; 875; 1; 1.1829; 0.08377; 0.0037883; 0.0039276
Hyp; 341; 349; 1; 0.97708; -0.011594; 0.0029422; 0.002823
Hyp; 77; 146; 0; 0.5274; -0.30942; 0.0018682; 0.0011843
Hyp; 69; 68; 0; 1.0147; 0.0072993; 0.0010547; 0.0011129
Hyp; 259; 217; 0; 1.1935; 0.088235; 0.0023467; 0.0027232
Hyp; 155; 94; 0; 1.6489; 0.24498; 0.0013092; 0.0020391
Hyp; 113; 44; 0; 2.5682; 0.43949; 0.00075308; 0.0017028
Hyp; 1319; 1020; 0; 1.2931; 0.12783; 0.0039326; 0.0040803
Hyp; 56; 40; 0; 1.4; 0.16667; 0.00063174; 0.00088626
Hyp; 478; 540; 1; 0.88519; -0.060904; 0.0032976; 0.0031508
Hyp; 195; 199; 0; 0.9799; -0.010152; 0.0022385; 0.0023412
Hyp; 588; 570; 0; 1.0316; 0.015544; 0.0035303; 0.0035081
Hyp; 699; 892; 1; 0.78363; -0.12131; 0.0038217; 0.0035741
Hyp; 694; 642; 0; 1.081; 0.038922; 0.0035091; 0.0036403
Hyp; 119; 58; 0; 2.0517; 0.34463; 0.00092978; 0.0018542
Hyp; 373; 395; 0; 0.9443; -0.028646; 0.0030541; 0.0029832
Hyp; 277; 351; 0; 0.78917; -0.11783; 0.0030099; 0.002701
Hyp; 383; 341; 1; 1.1232; 0.058011; 0.002859; 0.0029894
Hyp; 39; 78; 0; 0.5; -0.33333; 0.0012421; 0.00064849
Hyp; 648; 595; 1; 1.0891; 0.042639; 0.0034756; 0.0036149
Hyp; 190; 96; 0; 1.9792; 0.32867; 0.0013582; 0.0026302
Hyp; 1074; 1006; 1; 1.0676; 0.032692; 0.0039779; 0.0038325
Hyp; 341; 350; 0; 0.97429; -0.013025; 0.0029148; 0.0030782
Hyp; 16; 41; 0; 0.39024; -0.4386; 0.00065477; 0.00027072
Hyp; 119; 137; 0; 0.86861; -0.070312; 0.0018461; 0.0017539
Hyp; 44; 58; 0; 0.75862; -0.13725; 0.00089584; 0.00072706
Hyp; 94; 73; 1; 1.2877; 0.12575; 0.0011742; 0.0014679
Hyp; 537; 542; 1; 0.99077; -0.0046339; 0.003281; 0.0033762
Hyp; 932; 822; 1; 1.1338; 0.062714; 0.003781; 0.0039586
Hyp; 88; 81; 0; 1.0864; 0.04142; 0.0010945; 0.0012868
Hyp; 459; 458; 0; 1.0022; 0.0010905; 0.0031405; 0.0030796
Hyp; 751; 680; 2; 1.1044; 0.049616; 0.0036264; 0.0037507
Hyp; 285; 206; 0; 1.3835; 0.1609; 0.0024082; 0.0027097
Hyp; 512; 456; 1; 1.1228; 0.057851; 0.0032794; 0.0032561
Hyp; 100; 46; 0; 2.1739; 0.36986; 0.00077657; 0.0015082
Hyp; 92; 62; 0; 1.4839; 0.19481; 0.0009883; 0.0014407
Hyp; 982; 1030; 4; 0.9534; -0.023857; 0.0039298; 0.0038837
Hyp; 288; 213; 0; 1.3521; 0.1497; 0.0024199; 0.0027356
Hyp; 394; 334; 0; 1.1796; 0.082418; 0.0030454; 0.0031432
Hyp; 201; 200; 0; 1.005; 0.0024938; 0.0022745; 0.0022106
Hyp; 435; 588; 0; 0.7398; -0.14956; 0.0036855; 0.0031431
Hyp; 204; 143; 0; 1.4266; 0.17579; 0.0018166; 0.0023494
Hyp; 301; 304; 0; 0.99013; -0.0049587; 0.0026724; 0.0027623
Hyp; 71; 95; 1; 0.74737; -0.14458; 0.0014884; 0.0010861
Hyp; 425; 310; 0; 1.371; 0.15646; 0.0027203; 0.003157
Hyp; 102; 124; 0; 0.82258; -0.097345; 0.0016725; 0.0013824
Hyp; 59; 55; 0; 1.0727; 0.035088; 0.00087194; 0.00093896
Hyp; 69; 22; 0; 3.1364; 0.51648; 0.00034413; 0.0010572
Hyp; 347; 192; 0; 1.8073; 0.28757; 0.0022897; 0.0031397
Hyp; 131; 49; 0; 2.6735; 0.45556; 0.00082208; 0.0019989
Hyp; 439; 434; 1; 1.0115; 0.0057274; 0.0031404; 0.0031734
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 819; 627; 0; 1.3062; 0.13278; 0.0035711; 0.0038274
Hyp; 89; 80; 0; 1.1125; 0.053254; 0.0012718; 0.0012282
Hyp; 372; 324; 0; 1.1481; 0.068966; 0.0029176; 0.0031633
Hyp; 124; 42; 0; 2.9524; 0.49398; 0.00072627; 0.0018724
Hyp; 164; 62; 0; 2.6452; 0.45133; 0.00093168; 0.0022964
Hyp; 869; 694; 1; 1.2522; 0.11196; 0.0035966; 0.0038179
Hyp; 865; 818; 3; 1.0575; 0.027926; 0.0037412; 0.0037991
Hyp; 198; 226; 0; 0.87611; -0.066038; 0.0024703; 0.002173
Hyp; 455; 461; 1; 0.98698; -0.0065502; 0.0031726; 0.0033247
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 36; 30; 0; 1.2; 0.090909; 0.00050312; 0.00059752
Hyp; 529; 560; 1; 0.94464; -0.028466; 0.0034899; 0.0034714
Hyp; 907; 813; 1; 1.1156; 0.054651; 0.0037772; 0.0037188
Hyp; 244; 252; 1; 0.96825; -0.016129; 0.0026047; 0.0025611
Hyp; 131; 52; 0; 2.5192; 0.43169; 0.00084134; 0.0020313
Hyp; 19; 70; 0; 0.27143; -0.57303; 0.00088349; 0.00028625
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 710; 840; 1; 0.84524; -0.083871; 0.0038028; 0.0035522
Hyp; 740; 684; 1; 1.0819; 0.039326; 0.0036615; 0.0037167
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 68; 81; 0; 0.83951; -0.087248; 0.0012161; 0.0010639
Hyp; 140; 250; 0; 0.56; -0.28205; 0.0023705; 0.0016369
Hyp; 275; 374; 1; 0.73529; -0.15254; 0.0031126; 0.0026753
Hyp; 778; 684; 1; 1.1374; 0.064295; 0.0034736; 0.003717
Hyp; 607; 483; 0; 1.2567; 0.11376; 0.003319; 0.0035573
Hyp; 136; 105; 0; 1.2952; 0.12863; 0.0015498; 0.0019021
Hyp; 1014; 912; 1; 1.1118; 0.05296; 0.0038235; 0.0038439
Hyp; 1091; 898; 1; 1.2149; 0.097034; 0.0037885; 0.0040271
Hyp; 189; 161; 0; 1.1739; 0.08; 0.0020614; 0.0021968
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 194; 247; 1; 0.78543; -0.12018; 0.0024321; 0.0021481
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 1249; 1432; 1; 0.87221; -0.068258; 0.0040217; 0.0040198
Hyp; 226; 346; 0; 0.65318; -0.20979; 0.0028798; 0.0021893
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 12; 33; 0; 0.36364; -0.46667; 0.00044831; 0.00015806
Hyp; 342; 263; 0; 1.3004; 0.13058; 0.0024584; 0.0028873
Hyp; 50; 32; 0; 1.5625; 0.21951; 0.00053261; 0.00082608
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 444; 400; 0; 1.11; 0.052133; 0.0030655; 0.0032125
Hyp; 224; 293; 0; 0.76451; -0.13346; 0.0026331; 0.0021927
Hyp; 188; 171; 1; 1.0994; 0.047354; 0.0021606; 0.0021531
Hyp; 74; 85; 0; 0.87059; -0.069182; 0.0011991; 0.0010723
Hyp; 67; 64; 0; 1.0469; 0.022901; 0.00080915; 0.0007583
Hyp; 592; 541; 0; 1.0943; 0.045013; 0.0035155; 0.0035363
Hyp; 26; 28; 0; 0.92857; -0.037037; 0.00044321; 0.00041436
Hyp; 50; 68; 0; 0.73529; -0.15254; 0.0008128; 0.00068402
Hyp; 84; 78; 0; 1.0769; 0.037037; 0.0011143; 0.0011285
Hyp; 63; 79; 0; 0.79747; -0.11268; 0.0011665; 0.00088188
Hyp; 324; 358; 0; 0.90503; -0.049853; 0.0028013; 0.0026344
Hyp; 1008; 895; 1; 1.1263; 0.05938; 0.0036603; 0.0039598
Hyp; 33; 32; 0; 1.0312; 0.015385; 0.00051587; 0.00051386
Hyp; 905; 744; 0; 1.2164; 0.097635; 0.0035931; 0.0038244
Hyp; 625; 595; 2; 1.0504; 0.02459; 0.0033936; 0.0036724
Hyp; 124; 176; 2; 0.70455; -0.17333; 0.0020234; 0.001599
Hyp; 160; 167; 0; 0.95808; -0.021407; 0.0019016; 0.0019675
Hyp; 211; 188; 0; 1.1223; 0.057644; 0.0021398; 0.0023335
Hyp; 173; 170; 0; 1.0176; 0.0087464; 0.0020678; 0.0020271
Hyp; 710; 695; 0; 1.0216; 0.010676; 0.0035444; 0.0036421
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 144; 111; 0; 1.2973; 0.12941; 0.0015262; 0.00182
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 1; 9; 0; 0.11111; -0.8; 0.0001232; 1.9653e-05
Hyp; 33; 32; 0; 1.0312; 0.015385; 0.00051587; 0.00051386
Hyp; 444; 384; 0; 1.1562; 0.072464; 0.0029596; 0.0033173
Hyp; 151; 79; 0; 1.9114; 0.31304; 0.00115; 0.0020184
Hyp; 932; 1030; 1; 0.90485; -0.049949; 0.0037403; 0.0038885
Hyp; 495; 564; 1; 0.87766; -0.065156; 0.0033932; 0.0032528
Hyp; 279; 338; 1; 0.82544; -0.095624; 0.0029048; 0.0025362
Hyp; 224; 210; 0; 1.0667; 0.032258; 0.0023439; 0.0022862
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 401; 488; 1; 0.82172; -0.097863; 0.0032564; 0.0029274
Hyp; 674; 959; 1; 0.70282; -0.17453; 0.0037996; 0.0036195
Hyp; 361; 502; 0; 0.71912; -0.16338; 0.0032508; 0.0029551
Hyp; 46; 36; 0; 1.2778; 0.12195; 0.00055194; 0.0007624
Hyp; 280; 332; 0; 0.84337; -0.084967; 0.0028649; 0.0025427
Hyp; 792; 755; 2; 1.049; 0.023917; 0.0036112; 0.0037734
Hyp; 213; 247; 1; 0.86235; -0.073913; 0.0024502; 0.0022871
Hyp; 174; 271; 0; 0.64207; -0.21798; 0.0026456; 0.0020712
Hyp; 865; 883; 1; 0.97961; -0.010297; 0.0038405; 0.0035887
Hyp; 213; 205; 1; 1.039; 0.019139; 0.0021479; 0.0023451
Hyp; 183; 270; 1; 0.67778; -0.19205; 0.0023865; 0.0020549
Hyp; 112; 138; 1; 0.81159; -0.104; 0.0016519; 0.0012655
Hyp; 691; 768; 2; 0.89974; -0.052776; 0.0037205; 0.0035237
Hyp; 119; 131; 0; 0.9084; -0.048; 0.0016864; 0.0015574
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 104; 155; 0; 0.67097; -0.19691; 0.0015245; 0.001174
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 62; 107; 0; 0.57944; -0.26627; 0.0015032; 0.00096768
Hyp; 30; 61; 0; 0.4918; -0.34066; 0.0010209; 0.00050293
Hyp; 215; 288; 0; 0.74653; -0.14513; 0.0027782; 0.0022722
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 358; 393; 0; 0.91094; -0.046605; 0.0030047; 0.0029255
Hyp; 712; 729; 0; 0.97668; -0.011797; 0.0036398; 0.0036129
Hyp; 80; 123; 0; 0.65041; -0.21182; 0.0016915; 0.0011357
Hyp; 50; 72; 0; 0.69444; -0.18033; 0.0011685; 0.00079617
Hyp; 459; 508; 2; 0.90354; -0.050672; 0.0032693; 0.0032397
Hyp; 182; 214; 0; 0.85047; -0.080808; 0.0024718; 0.0020323
Hyp; 155; 225; 0; 0.68889; -0.18421; 0.0024009; 0.0017005
Hyp; 0; 0; 0; inf; inf; 0.0024876; 0.0024876
Hyp; 965; 789; 1; 1.2231; 0.10034; 0.0036728; 0.0038339
Hyp; 343; 345; 0; 0.9942; -0.002907; 0.0030103; 0.0030255
Hyp; 36; 39; 0; 0.92308; -0.04; 0.00065207; 0.00056912
Hyp; 229; 188; 0; 1.2181; 0.098321; 0.0021163; 0.0024246
Hyp; 30; 67; 0; 0.44776; -0.38144; 0.00095616; 0.00050245
Hyp; 87; 102; 1; 0.85294; -0.079365; 0.0014684; 0.0013387
Hyp; 113; 109; 0; 1.0367; 0.018018; 0.0015376; 0.0016618
Hyp; 956; 867; 0; 1.1027; 0.048821; 0.0037072; 0.0037938
Hyp; 4; 5; 0; 0.8; -0.11111; 8.214e-05; 6.3279e-05
Hyp; 136; 100; 0; 1.36; 0.15254; 0.0014401; 0.0018372
Hyp; 158; 205; 0; 0.77073; -0.12948; 0.0022528; 0.001892
Hyp; 411; 451; 0; 0.91131; -0.046404; 0.0030501; 0.0030839
Hyp; 109; 117; 0; 0.93162; -0.035398; 0.0013492; 0.0014671
Hyp; 59; 67; 0; 0.8806; -0.063492; 0.0010439; 0.00096327
Hyp; 106; 143; 0; 0.74126; -0.14859; 0.0018416; 0.0013825
Hyp; 82; 76; 0; 1.0789; 0.037975; 0.0011531; 0.0013636
Hyp; 463; 564; 0; 0.82092; -0.098345; 0.0034758; 0.0032769
Hyp; 113; 221; 1; 0.51131; -0.32335; 0.0024748; 0.001533
Hyp; 393; 517; 1; 0.76015; -0.13626; 0.0034989; 0.0030167
Hyp; 578; 684; 1; 0.84503; -0.083994; 0.003599; 0.0035456
Hyp; 102; 155; 0; 0.65806; -0.20623; 0.0018195; 0.0013879
Hyp; 183; 340; 1; 0.53824; -0.30019; 0.0029767; 0.0021048
Hyp; 830; 885; 0; 0.93785; -0.03207; 0.0037672; 0.0037143
